FacilityID,CampsiteType,TypeOfUse,Loop,CampsiteAccessible,CampsiteLongitude,CampsiteLatitude,LastUpdatedDate
232722,Hike,Overnight,TCRR,False,-88.500347,33.610622,2022-06-29
232740,Tent,Overnight,TENT,False,-97.515177,31.115284,2023-06-30
232402,Cabin,Overnight,STOL,False,-115.677997182809,44.5858424777871,2022-06-29
232617,Shelter,Day,SPRI,True,-82.222365,33.663086,2022-06-29
233452,Shelter,Day,BLUF,True,-91.572262,39.566121,2022-06-29
232480,Shelter,Day,Pavilion,False,-83.338689001,35.5680991420001,2022-06-29
232482,Horseback,Overnight,Horse Camp ,False,-83.115477063,35.6292911200001,2022-06-29
232484,Horseback,Overnight,Horse Camp 1-5,False,-83.107451584,35.7547829380001,2022-06-29
232485,Horseback,Overnight,Sites 001-003,False,-83.7664995119999,35.602195286,2022-06-29
232489,Tent,Overnight,Group Area,False,-112.059614246,36.2108031810001,2022-10-13
234294,Cabin,Overnight,LIMBER FLAG YURT ,False,-109.418788,40.73441,2022-06-29
234315,Cabin,Overnight,TRCGS,True,-109.682136,40.752528,2022-06-29
231855,Hike,Overnight,WEST LAKE ,True,-105.564625,40.791425,2022-06-29
232111,Tent,Overnight,FAMI,False,-115.369105,40.6321280000001,2022-06-29
234122,Picnic,Day,NAVAJO CLIFFS ,False,-109.723986,40.9284139999999,2022-06-29
231922,Picnic,Day,TWIN,True,-111.722245,38.5495980000001,2022-06-29
232062,Shelter,Day,ROAD,False,-82.6282949053246,38.6068749171118,2022-06-29
234492,Picnic,Day,NINE MILE,True,-106.422390217,35.2144907070001,2023-04-10
234611,Cabin,Overnight,SUNLIGHT RANGER,False,-109.555018,44.726998,2022-06-29
234560,Picnic,Day,AIRPORT BEACH SHELTER ,True,-97.227335,31.595655,2022-06-29
234528,Cabin,Overnight,COWPUNCHER,True,-111.656236,37.979543,2022-06-29
232648,Tent,Overnight,MUSTANG NON SITE SPECIFIC,False,0.0,0.0,2022-06-29
232289,Horseback,Overnight,LITT,False,-111.588632808724,35.2750909941893,2022-06-29
234303,Cabin,Overnight,SQUIRREL MEADOWS CABIN (ID),False,-111.021982,44.0630300000001,2022-06-29
233962,Cabin,Overnight,BARBER FLAT CABIN ,False,-115.532575,43.8351850000003,2022-06-29
232734,Shelter,Day,WCKR,False,-85.775729,36.360669,2022-06-29
232491,Picnic,Day,Day Use Area,True,-122.491317768,37.8270480570001,2022-09-07
233582,Shelter,Day,Shelter/Overlook,True,-80.029495,36.779825,2023-02-16
234268,Cabin,Overnight,CUB RIVER GUARD STATION ,False,-111.673878,42.1389720000001,2022-06-29
233913,Horseback,Overnight,HORSE CAMP,False,-80.046487,35.4396940000001,2022-06-29
233905,Shelter,Day,DOE,True,-83.211329,39.618301,2022-11-07
233948,Cabin,Overnight,BRUSH CREEK,False,-106.524824,41.341887,2022-06-29
234371,Shelter,Day,MOONSHINE BEACH REC AREA,True,-93.309991,36.610389,2023-09-22
234479,Horseback,Overnight,WHHC,True,-83.2259849999999,34.8642580000001,2023-02-15
233784,Shelter,Day,Boulder Day Use Shelter 1,False,-89.23223,38.696435,2022-06-29
233528,Shelter,Day,KEYESPORT DAY USE,False,-89.274573,38.733492,2022-06-29
234077,Cabin,Overnight,HORSETHIEF,False,-112.292124985,34.1607599810001,2022-06-29
234473,Shelter,Day,PPS,True,-85.082133,34.585705,2022-06-29
232291,Cabin,Overnight,THIR,False,-116.301819,44.3730940000003,2022-06-29
232579,Shelter,Day,DCRE,False,-87.827314,36.499197,2022-06-29
234273,Cabin,Overnight,SUMMIT RIDGE LOOKOUT,False,-104.052799057,43.854345064,2022-06-29
234572,Cabin,Overnight,AQRS,False,-111.576006,38.1952069999999,2023-01-06
232614,Tent,Overnight,T1,False,-94.549408,32.781489,2022-06-29
232106,Picnic,Day,Group Site,True,0.0,0.0,2022-06-29
232739,Shelter,Day,WDAM,False,-82.209668,33.659853,2022-06-29
232637,Horseback,Overnight,EQUE,True,-97.400337,31.941166,2022-06-29
234526,Tent,Overnight,BALS,False,-89.3223418449143,46.2309280823507,2022-06-29
232076,Picnic,Day,NORT,False,-114.915635914176,44.143646972046,2022-06-29
234119,Picnic,Day,DAY USE,False,-80.98844,41.014671,2022-06-29
233975,Cabin,Overnight,BALSAM LAKE LODGE (NC),True,-82.970271,35.2679090000001,2022-06-29
234198,Picnic,Day,BOTTLE CREEK GROUP,True,-106.882457,41.193575,2022-06-29
232678,Shelter,Day,PSPR,False,-83.087084,34.520278,2022-06-29
234605,Cabin,Overnight,PGS,False,-112.088658,42.764452,2022-10-28
232344,RV,Overnight,SWIN,False,-116.12124731896,44.1723654919905,2022-06-29
232518,Shelter,Day,AVONDALE ,True,-86.541578,36.324046,2023-08-24
234584,Cabin,Overnight,CABIN,False,-83.870689,35.371354,2022-06-29
234176,Shelter,Day,EDWARD MACDOWELL,True,-71.985984,42.895592,2022-06-29
234456,Cabin,Overnight,KENDRICK,False,-111.737858407794,35.4222253675252,2022-06-29
232297,Shelter,Day,JEME,True,-106.606744,35.8171850000001,2022-06-29
232292,Cabin,Overnight,BOIL,False,-115.856659,44.3636950000002,2022-06-29
232667,Picnic,Day,PBEN,False,-91.360215,33.988292,2022-06-29
233484,Shelter,Day,DAM WEST SPILLWAY ,False,-89.355948,38.617361,2022-06-29
232159,RV,Overnight,G,False,-106.640726327,39.3105997730001,2023-08-02
231876,Tent,Overnight,KELS,False,-105.265619671,39.305504377,2022-06-29
233614,Shelter,Day,South Sandusky Beach,False,-88.988415,38.056102,2023-06-12
234199,Shelter,Overnight,LOO1,False,-97.471806,31.227991,2022-06-29
234084,Cabin,Overnight,SANDSTONE CABIN ,False,-107.171081,41.1103230000001,2023-02-18
234317,Cabin,Overnight,PAGS,False,-109.916203,40.6663280000001,2023-09-29
233203,Cabin,Overnight,SILVERTIP CABIN,False,-113.285978,47.925506,2020-10-15
232638,Tent,Overnight,MCKA,False,-84.718439,34.190668,2022-06-29
232609,RV,Overnight,HCRE,False,-87.97585,36.918269,2022-06-29
232498,Tent,Overnight,Lower Loop,False,-119.562883011,34.0491933430001,2022-06-29
232584,Shelter,Day,EFER,False,-82.851902,34.362694,2022-06-29
232440,Tent,Overnight,Group,False,-83.771227107,35.603539875,2022-06-29
232623,Tent,Overnight,Lillydale Campground,False,-85.300351,36.603411,2022-06-29
233588,Shelter,Day,POKEGAMA,True,-93.585513,47.250064,2022-06-29
233724,Tent,Overnight,HORSESHOE,False,-106.08633678,39.2003702200001,2022-06-29
233326,Cabin,Overnight,TILLY JANE A-FRAME,False,-121.646628037531,45.3988832683303,2020-03-23
233359,Water,Overnight,Tomales Bay,False,0.0,0.0,2022-01-02
232719,Shelter,Day,TEMPLES LAKE ,False,-97.497045,31.134397,2022-06-29
232676,Tent,Overnight,PCRE,False,-97.493306,32.065223,2022-06-29
234222,Shelter,Day,SHELTER,True,-82.730696,37.738235,2022-06-29
234723,Horseback,Overnight,Horse Sites,False,0.0,0.0,2023-08-11
234725,Shelter,Day,KING'S MOUNTAIN POINT PICNIC PAVILION (NC),True,-80.081206,35.453674,2021-10-07
232223,Tent,Overnight,TENT,False,-111.31066,44.1199,2022-06-29
234258,Cabin,Overnight,SFC,True,-81.126357,37.033891,2023-09-22
234734,Cabin,Overnight,TOM'S LAKE CABIN,True,-86.5905579999999,46.161544,2022-01-07
233625,Shelter,Day,SBEN,True,-93.418806,38.263436,2022-06-29
234109,Horseback,Overnight,OVGHC,False,-81.486628,36.6985999999999,2022-06-29
234766,Picnic,Day,George Washington Birthplace National Monument Picnic Pavili,False,0.0,0.0,2023-09-27
232536,RV,Overnight,R1,False,-94.49752,32.757358,2022-06-29
233921,Tent,Overnight,GRIZZLY CREEK,False,-103.440998431366,43.8765204432827,2022-06-29
232192,Hike,Overnight,BROO,False,-109.413965483,33.8749727380001,2022-06-29
233906,Shelter,Day,DAMSITE PICNIC AREA,True,-80.893813,38.221154,2022-11-05
232420,Picnic,Day,PINE,True,-90.7699626787989,36.9204810569207,2022-06-29
232207,Picnic,Day,THUM,True,-112.519377302,34.551885026,2022-06-29
234782,Tent,Overnight,SITE 31 COVE CREEK.,False,0.0,0.0,2023-09-22
232494,Picnic,Day,Group Picnic Areas,False,-77.050034712,38.716017252,2023-01-02
232400,Cabin,Overnight,WARM,False,-115.323178,44.1366750000003,2022-06-29
234783,Cabin,Overnight,Holua Cabin,False,-156.218716718,20.7401102310001,2022-04-09
232592,Shelter,Day,GPOI,True,-82.59188,33.946959,2022-06-29
249999,Shelter,Overnight,,True,0.0,0.0,2021-04-17
233947,Tent,Overnight,ASH,True,-82.2258346519845,35.7487631156044,2022-06-29
233721,Tent,Overnight,SPILLWAY,False,-105.468716222,38.9062383890001,2022-06-29
232705,Shelter,Day,GROUP SITE,False,-86.569378,36.24866,2023-08-25
233428,Shelter,Day,BFEW,True,-93.398844,38.26045,2022-06-29
234255,Cabin,Overnight,ELWOOD,False,-106.638404,37.403807,2022-06-29
234256,Cabin,Overnight,BLUE SPRINGS CABIN,False,-81.2704849999999,36.75798,2023-09-22
118440,Tent,Overnight,ASPEN GROVE CAMPGROUND,False,0.0,0.0,2020-10-15
118993,Cabin,Overnight,LONE CONE CABIN,False,-108.1586194,37.89315,2020-10-15
234585,Cabin,Overnight,CABIN,False,-83.869841,35.3709340000001,2022-06-29
118992,Cabin,Overnight,MATTERHORN CABIN,False,-107.8823278,37.8436,2020-10-15
118990,Cabin,Overnight,BOW RIVER RANGER STATION,True,-106.38917,41.52639,2021-05-19
118991,View,Overnight,SHEEP MOUNTAIN FIRE LOOKOUT,False,-107.0044444,44.1897222,2020-10-15
234439,Cabin,Overnight,SPVC,False,-111.956552,35.357335,2022-06-29
118995,Picnic,Day,PINECREST DAY USE AREA,True,-119.993702533204,38.1920135282045,2023-06-02
233109,Tent,Overnight,WHITE PINE SOUTH GROUP,False,-82.736958,35.292741,2022-06-29
119290,Tent,Overnight,Willaby,False,-123.857945593827,47.4623966215564,2020-10-15
232507,Hike,Overnight,"Oceanside Walk In 42-44, 51-82",False,-75.155293484,38.1955841870001,2023-02-15
233664,Shelter,Day,POMO,True,-122.99994,38.718528,2022-06-29
233477,Shelter,Day,DAM EAST DAY USE,False,-89.316675,38.615768,2022-06-29
233960,Cabin,Overnight,GRAHAM CABIN ,False,-115.273097421242,43.9542084386578,2022-06-29
120890,Cabin,Overnight,POLK CAMP,True,-132.51833657303,55.3566758488038,2020-10-15
233592,Shelter,Day,PR DAY USE,False,-94.111907,46.669604,2022-06-29
233691,Shelter,Day,SPILLWAY REC,True,-90.282257,36.926286,2022-06-29
120990,Tent,Overnight,HALFWAY GROUP CAMPGROUND,False,0.0,0.0,2021-08-07
234134,Cabin,Overnight,ATLANTA CABIN ,False,-115.130370545528,43.8049892323399,2023-09-22
233524,Shelter,Day,JOHN SPALDING REC AR ,True,-91.661726,39.551269,2022-06-29
234152,Shelter,Day,COPAN POINT ,True,-95.956898,36.89252,2022-06-29
232309,Cabin,Overnight,BIG,False,-115.436976735761,43.628543037583,2022-06-29
233958,Cabin,Overnight,DEER PARK CABIN ,False,-115.401724597958,43.9154292141284,2022-06-29
121740,Cabin,Overnight,BIG SPRINGS CABIN SITE,False,0.0,0.0,2023-02-15
121940,Picnic,Day,WATAUGA POINT RECREATION AREA,True,-82.0861765119185,36.3204921024928,2020-10-15
121840,Picnic,Day,BACKBONE ROCK RECREATION AREA PAVILIONS,False,-81.814622120947,36.5944916136872,2023-05-10
234411,Picnic,Day,BUFFUMVILLE LAKE ,True,-71.910594,42.122022,2023-08-28
121890,Picnic,Day,THE LAURELS PICNIC AREA PAVILIONS,False,-82.2688352597149,36.2482399555321,2020-10-15
232224,Shelter,Overnight,LAKE,True,-106.044994556,39.6073350730002,2022-11-09
234487,Cabin,Overnight,BREWERY CREEK,False,-106.167696,38.2873560000001,2022-12-15
234260,Cabin,Overnight,JOHNSON GUARD STATION ,False,-111.20632,42.718892,2022-06-29
123040,Shelter,Day,HORSE CREEK PAVILION,False,-82.6572222,36.1091667,2020-10-15
232218,Hike,Overnight,RCLW,True,-116.084726540424,43.7815331697021,2023-07-25
123440,Tent,Overnight,LIMESTONE CAMPGROUND,False,0.0,0.0,2021-08-07
123390,Horseback,Overnight,HIDDEN HORSE EQUESTRIAN CAMPGROUND,True,-122.9103139,41.2196611,2020-10-15
232285,Tent,Overnight,SHOW,False,-110.72018,32.4074820000001,2023-04-04
231857,Tent,Overnight,ECHO,False,-105.595060961,39.6559894170001,2022-06-29
233991,Picnic,Day,NORTH SHORE,True,-94.179799,33.353884,2022-06-29
234036,RV,Overnight,A,False,-81.933897096,35.9669354850001,2022-06-29
126690,Horseback,Overnight,FRAIZER,False,-111.124081286,33.6664275980001,2021-01-20
234500,Picnic,Day,YUCA,True,-106.320394,34.99787,2023-04-10
233887,Cabin,Overnight,SYCAMORE,False,-111.970057,34.3517360000001,2022-06-29
234276,Cabin,Overnight,CAPE HORN WINTER RENTAL ,False,-115.12291425438,44.3686747559159,2022-06-29
234459,Cabin,Overnight,FERNOW,False,-111.862932,35.0087950000001,2022-06-29
234285,Cabin,Overnight,CARTER MILITARY TRAIL YURT ,True,-109.759348,40.791341,2022-06-29
233942,Cabin,Overnight,LA PRELE,False,-105.835242,42.45852,2022-07-28
234497,Picnic,Day,LAS HUERTAS,True,-106.412906221,35.2350228930001,2023-04-10
234263,Cabin,Overnight,CLEAR CREEK GUARD STATION ,False,-111.17,42.5263888889,2022-06-29
251549,Shelter,Day,MINER'S RETREAT ENCLOSED SHELTER (IA),True,-93.029919,41.378994,2021-12-09
234471,Picnic,Day,NTGC,True,-83.481233,34.5020329999999,2022-06-29
251741,Horseback,Overnight,FOX CREEK HORSE CAMP,False,0.0,0.0,2022-05-13
232815,Tent,Overnight,AREA RANCHERIA,False,-119.162992,37.2462970000001,2022-06-29
232136,Tent,Overnight,G,False,-119.157134494345,37.0720954884777,2022-06-29
234106,Hike,Overnight,AREA FREMONT CAMPGROUND,False,-119.821722613722,34.5433321874087,2022-06-29
234131,Cabin,Overnight,AREA CALPINE C.O.,False,-120.463515999,39.678719,2022-06-29
234296,Cabin,Overnight,AREA MEDICINE POINT LOOKOUT,False,-114.110162,45.8069170000001,2022-06-29
251868,Shelter,Day,GALT'S FERRY DAY USE AREA (GA),True,-84.64566,34.132209,2023-09-22
234309,Cabin,Overnight,AREA TRAIL CREEK CABIN,False,-110.835815,45.569256,2022-06-29
233079,Cabin,Overnight,AREA BERG BAY CABIN,False,-132.004722222,56.3644444444001,2022-06-29
234323,Tent,Overnight,AREA LIVE OAK SOUTH,False,-118.462489424069,35.7016117814413,2022-06-29
232945,Cabin,Overnight,AREA EAGLE GLACIER CABIN,False,-134.749166667,58.5733333333,2022-06-29
233016,Cabin,Overnight,AREA WEST SWAN LAKE CABIN,False,-149.8855,60.6330388889,2022-06-29
233022,Cabin,Overnight,AREA CASCADE CREEK CABIN,False,-132.783611111,56.9963888889,2022-06-29
232970,Cabin,Overnight,AREA BEACH RIVER CABIN,False,-147.380833333,60.0186111111001,2022-06-29
233732,Tent,Overnight,AREA JACKSON FLAT,False,-117.735237,34.3829890000001,2022-07-01
232939,Cabin,Overnight,AREA PETERSON LAKE CABIN,False,-134.734444444,58.4369444444001,2022-06-29
232981,Cabin,Overnight,AREA SOFTUK BAR CABIN,False,-144.640555556,60.2041666667001,2022-06-29
233085,Cabin,Overnight,AREA MALLARD SLOUGH CABIN,False,-132.541666667,56.7102777778001,2022-06-29
232941,Cabin,Overnight,AREA DAN MOLLER CABIN,False,-134.457777778,58.2636111111001,2022-06-29
233151,Cabin,Overnight,MOOSE CREEK CABIN,False,-112.25472,46.525095,2022-06-29
232958,Cabin,Overnight,AREA PLENTY CUTTHROAT CABIN,False,-131.451663889,55.8260305556001,2023-09-22
233002,Cabin,Overnight,AREA CASTLE FLATS CABIN,False,-133.25,56.6461111111,2022-06-29
233027,Cabin,Overnight,AREA SPURT COVE CABIN,False,-132.878055556,57.0363888889001,2022-06-29
232921,Cabin,Overnight,AREA HASSELBORG CREEK CABIN,False,-134.254027778,57.6631305556,2022-06-29
233067,Cabin,Overnight,AREA SHAKES SLOUGH 1 CABIN,False,-132.105,56.7147222222,2022-06-29
232924,Cabin,Overnight,AREA LAKE ALEXANDER CABIN,False,-134.185205556,57.6700916667,2022-06-29
234391,Cabin,Overnight,AREA HORSE PRAIRIE CABIN,False,-113.322829,45.0231420000001,2022-06-29
233025,Cabin,Overnight,AREA BEECHER PASS CABIN,False,-133.069722222,56.5791666667,2022-06-29
233026,Cabin,Overnight,AREA BARBER CABIN,False,-149.9866,60.4374000000001,2023-09-22
233012,Cabin,Overnight,AREA SWAN LAKE CABIN PETERSBURG,False,-132.691944444,57.0305555556001,2022-06-29
232972,Cabin,Overnight,AREA MCKINLEY TRAIL CABIN,False,-145.215833333,60.4436111111,2022-06-29
232940,Cabin,Overnight,AREA JOHN MUIR CABIN,False,-134.696666667,58.4094444444001,2022-06-29
233064,Cabin,Overnight,AREA STANEY CREEK CABIN,False,-133.1525,55.8205555556001,2022-06-29
232991,Cabin,Overnight,AREA SHRODE LAKE CABIN,False,-148.3108,60.65639,2022-06-29
233000,Cabin,Overnight,AREA UPPER PARADISE LAKE CABIN,False,-149.012516667,60.3681277778001,2022-06-29
233091,Cabin,Overnight,AREA TANIS MESA NORTH CABIN,False,-138.502777778,59.2483333333001,2022-06-29
232967,Cabin,Overnight,AREA CHECATS LAKE CABIN,False,-130.826977778,55.4872166667,2022-06-29
234318,Cabin,Overnight,AREA ANTONE CABIN,False,-112.210045,44.7809230000001,2022-12-08
232983,Cabin,Overnight,AREA SHELTER BAY CABIN,False,-146.663533333,60.426,2022-06-29
232965,Cabin,Overnight,AREA BAKEWELL LAKE CABIN,False,-130.671111111,55.2605555556,2022-06-29
233028,Cabin,Overnight,AREA CRESCENT SADDLE CABIN,False,-149.505752778,60.4453222222001,2022-06-29
233023,Cabin,Overnight,AREA FOX CREEK CABIN,False,-149.708822222,60.7297833333001,2022-06-29
234336,Cabin,Overnight,AREA BATTLE RIDGE CABIN,False,-110.89179,45.874335,2022-06-29
232976,Cabin,Overnight,AREA NELLIE MARTIN RIVER CABIN,False,-147.5,59.9141666667001,2022-06-29
234541,Tent,Overnight,AREA LOGANVILLE,False,-120.661160963,39.563916725,2022-06-29
232901,RV,Overnight,TROY,False,-120.837649,40.566348,2022-06-29
234600,Cabin,Overnight,AREA PINE MOUNTAIN LOOKOUT,False,-123.020471,39.3670080000001,2022-06-29
234365,Cabin,Overnight,AREA BASIN STATION CABIN,False,-111.235502,44.70959,2022-06-29
232020,Tent,Overnight,BLAC,False,-116.740025,33.832478,2022-06-29
234506,Cabin,Overnight,AREA MONTURE GUARD STATION CABIN,False,-113.1523,47.1272760000001,2023-09-25
234415,Cabin,Overnight,AREA DEER CREEK CABIN,False,-109.899132,45.59509,2022-06-29
232774,Tent,Overnight,AREA RATTIN CAMPGROUND,False,-109.322513378093,45.087868233172,2022-06-29
251968,Hike,Overnight,ROAD'S END CAMPSITE on GRAND ISLAND,False,-86.644531,46.497705,2020-10-15
234322,Cabin,Overnight,AREA WALL CREEK CABIN,False,-111.707131,45.011125,2022-12-14
232031,Tent,Overnight,COUN,False,-116.882544,34.1714630000001,2022-06-29
251906,RV,Overnight,20' RV Site,False,0.0,0.0,2021-06-11
252494,Cabin,Overnight,Lee's,False,-147.8883333,65.21333333,2020-10-15
232349,Cabin,Overnight,AREA ROBBS HUT,False,-120.403327,38.9247450000001,2022-06-29
234375,Cabin,Overnight,AREA DOUGLAS CABIN,False,-113.122031,46.501771,2022-08-10
234436,Cabin,Overnight,AREA LITTLE MT. HOFFMAN LOOKOUT,False,-121.658252,41.578691,2022-06-29
232237,Tent,Overnight,BISH,False,-118.593461,37.2444410000001,2022-06-29
234394,Picnic,Day,AREA SHEEPSHEAD PICNIC AREA,True,-112.465,46.1555555556001,2022-06-29
232240,Tent,Overnight,TABL,False,-118.569925,37.20807,2022-06-29
234331,Cabin,Overnight,AREA SPANISH CREEK CABIN,False,-111.373335,45.450964,2022-06-29
234388,Cabin,Overnight,UPPER FORD CABIN RENTAL,False,-115.660855,48.906036,2022-06-29
253730,Hike,Overnight,Hickory Hill ,False,-81.4514,30.8327,2020-10-15
234364,Cabin,Overnight,AREA BLACK BUTTE CABIN,False,-111.825698,44.9181390000001,2022-12-08
234353,Cabin,Overnight,AREA CANYON CREEK CABIN,False,-112.887988,45.6750250000001,2022-06-29
232239,Hike,Overnight,GWLK,False,-118.739092,37.453933,2022-06-29
234360,Cabin,Overnight,AREA MISSION LOOKOUT,False,-113.874603,47.8939020000001,2022-06-29
234396,Picnic,Day,AREA FREEDOM POINT PICNIC AREA,True,-112.466666667,46.1483333333001,2022-06-29
234378,Cabin,Overnight,AREA STONY CABIN,False,-113.609421,46.3491250000001,2022-08-10
234373,Cabin,Overnight,AREA MOOSE LAKE CABIN,False,-113.526425,46.0749910000001,2022-08-10
234403,Cabin,Overnight,AREA GIRARD RIDGE LOOKOUT,False,-122.279353,41.128294,2022-06-29
234445,Cabin,Overnight,AREA WALKER CABIN,False,-115.532511,45.7241090000001,2022-06-29
232302,Tent,Overnight,LOON,True,-120.31431,39.002148,2022-06-29
234449,Cabin,Overnight,AREA KADING CABIN,False,-112.481045,46.430053,2022-06-29
234406,Cabin,Overnight,AREA BIRCH CREEK CABIN,False,-112.854674,45.4153090000001,2022-06-29
232932,Cabin,Overnight,AREA JOSEPHINE LAKE CABIN,False,-132.553611111,55.2480555556001,2022-06-29
232819,RV,Overnight,C,False,-118.451897,35.7982710000001,2022-06-29
232809,Tent,Overnight,A,False,-118.598523,36.141522,2022-06-29
232938,Cabin,Overnight,AREA LAUGHTON GLACIER CABIN,False,-135.088333333,59.5447222222,2022-06-29
232812,Tent,Overnight,AREA COLLEGE,False,-119.169864849458,37.252174072315,2022-06-29
232926,Cabin,Overnight,AREA CHURCH BIGHT CABIN,False,-133.928525,57.4257027778,2022-06-29
232949,Cabin,Overnight,AREA ANCHOR PASS CABIN,False,-131.398958333,55.9728972222001,2022-06-29
232946,Cabin,Overnight,AREA DENVER CABOOSE CABIN,False,-135.226388889,59.5013888889,2022-06-29
233069,Cabin,Overnight,AREA TWIN LAKES CABIN,False,-132.267222222,56.6975,2022-06-29
233018,Cabin,Overnight,AREA DEVILS PASS CABIN,False,-149.7522,60.62155,2022-06-29
233775,Tent,Overnight,AREA PINES GROUP/STANISLAUS,False,-120.083564,37.8216540000001,2022-06-29
232955,Cabin,Overnight,AREA JORDAN LAKE CABIN,False,-131.562875,55.5976111111,2022-06-29
232930,Cabin,Overnight,AREA YOUNG LAKE (SOUTH) CABIN,False,-134.4725,58.1221861111001,2022-06-29
233017,Cabin,Overnight,AREA KAH SHEETS LAKE CABIN,True,-133.187222222,56.5480555556001,2022-06-29
232937,Cabin,Overnight,AREA GREENTOP CABIN,False,-136.449722222,57.8736111110999,2022-06-29
232348,Cabin,Overnight,AREA LOON LAKE CHALET,False,-120.32,38.98,2022-06-29
233029,Cabin,Overnight,AREA DALE CLEMENS CABIN,False,-149.414,60.1975305556,2022-06-29
232337,RV,Overnight,Spruce Wood  ,False,0.0,0.0,2022-11-17
232910,Picnic,Day,SOUT,False,-119.579342,37.327158,2022-06-29
234536,Tent,Overnight,AREA BERGER,False,-120.645026863,39.628334667,2022-06-29
234543,Tent,Overnight,AREA RAMSHORN,False,-120.911059512,39.5390334720001,2022-06-29
234278,Cabin,Overnight,AREA EAST FORK CABIN,False,-113.7261111,45.9227778,2022-06-29
232974,Cabin,Overnight,AREA SAN JUAN BAY CABIN,False,-147.886388889,59.8022222222,2022-06-29
234361,Cabin,Overnight,AREA VIGILANTE CABIN,False,-111.96274,45.0174840000001,2022-12-08
231947,Tent,Overnight,YARR,False,-117.453458,33.6556889999999,2022-06-29
232823,Tent,Overnight,HOLEY MEADOW,False,-118.619254,35.9576259999999,2023-05-23
234405,Cabin,Overnight,AREA FOREST GLEN GUARD STATION,False,-123.328094205485,40.375064930014,2022-06-29
233059,Cabin,Overnight,AREA RED BAY LAKE CABIN,False,-133.32,56.2411111111001,2022-06-29
232927,Cabin,Overnight,AREA PYBUS BAY CABIN,False,-134.163077778,57.3492555556,2022-06-29
234395,Cabin,Overnight,AREA SURVEYORS LOOKOUT,False,-115.53367,46.99414,2022-06-29
233071,Cabin,Overnight,AREA MOUNT FLEMER CABIN,False,-131.898888889,56.6441666667001,2022-06-29
234412,Cabin,Overnight,AREA SAVENAC BUNKHOUSE,False,-115.394856,47.3863860000001,2022-06-29
231961,Tent,Overnight,UPPE,False,-119.771318,34.5561430000001,2022-06-29
234366,Cabin,Overnight,AREA WAPITI CABIN,False,-111.286483,45.0397130000001,2022-06-29
233021,Cabin,Overnight,AREA CARIBOU CREEK CABIN,False,-149.678125,60.7837111111,2022-06-29
234372,Cabin,Overnight,AREA WEST FORK CABIN,False,-111.88899,44.8038640000001,2022-12-14
232962,Cabin,Overnight,AREA ALAVA BAY CABIN,False,-131.155130556,55.2232138889,2022-06-29
234334,Cabin,Overnight,AREA GARNET MOUNTAIN FIRE LOOKOUT,False,-111.206718,45.4265550000001,2022-06-29
231952,RV,Overnight,WOOD,False,-116.41765,32.8549960000001,2022-06-29
233076,Cabin,Overnight,AREA GARNET LEDGE CABIN,False,-132.365833333,56.5780555556,2022-06-29
234358,Cabin,Overnight,AREA DIAMOND BUTTE LOOKOUT,False,-105.932778,45.249105,2022-06-29
234383,Cabin,Overnight,MCGUIRE MTN. LOOKOUT RENTAL,False,-115.19297472142,48.6791255406577,2022-06-29
234429,Cabin,Overnight,AREA DEER RIDGE LOOKOUT,False,-116.086972,48.8674250000001,2022-06-29
232963,Cabin,Overnight,AREA DOUBLE BAY CABIN,False,-146.438055556,60.4663888889001,2022-06-29
232942,Cabin,Overnight,AREA TURNER LAKE (WEST) CABIN,False,-133.956861111,58.3123888889001,2022-06-29
232935,Cabin,Overnight,AREA POINT AMARGURA CABIN,False,-133.357777778,55.455,2022-06-29
234409,Cabin,Overnight,AREA CALF CREEK CABIN,False,-110.973841826576,46.8393913219361,2022-06-29
233078,Cabin,Overnight,AREA STEAMER BAY CABIN,False,-132.689166667,56.1650000000001,2022-06-29
232993,Cabin,Overnight,AREA SALT CHUCK EAST CABIN,False,-133.317222222,56.8683333333001,2022-06-29
232960,Cabin,Overnight,AREA REFLECTION LAKE CABIN,False,-131.565,56.0113888889,2022-06-29
232931,Cabin,Overnight,AREA BLACK BEAR LAKE CABIN,False,-132.855,55.5397222222001,2022-06-29
234343,Cabin,Overnight,AREA SCHNAUS CABIN,False,-114.354689,48.8368800000001,2022-06-29
232957,Cabin,Overnight,AREA PATCHING LAKE CABIN,False,-131.483333333,55.6183333333,2022-06-29
232956,Cabin,Overnight,AREA MCDONALD LAKE CABIN,False,-131.808416667,55.936025,2022-06-29
232995,Cabin,Overnight,AREA PAULSON BAY CABIN,False,-148.400854451075,60.6919942864194,2022-06-29
234467,Cabin,Overnight,AREA MCCARTHY POINT LOOKOUT,False,-121.681955212856,40.1861050429955,2022-06-29
232961,Cabin,Overnight,AREA SOUTHEAST HECKMAN CABIN,True,-131.519444444,55.5719444444001,2022-06-29
234451,Cabin,Overnight,AREA INDIAN FLATS CABIN,False,-111.679496,46.822415,2022-06-29
232925,Cabin,Overnight,AREA JIMS LAKE CABIN,False,-134.273927778,57.5819388889001,2022-06-29
233024,Cabin,Overnight,AREA RAVENS ROOST CABIN,False,-132.939082198887,56.7776543245864,2023-02-15
232929,Cabin,Overnight,AREA YOUNG LAKE (NORTH) CABIN,False,-134.494405556,58.1344472222,2022-06-29
233072,Cabin,Overnight,AREA LITTLE DRY ISLAND CABIN,False,-132.5137,56.6193000000001,2022-06-29
